Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Price,PER,EPS,MarketCap,EPS_Growth,PEG,Error,Links
150900,파수,65.67500000000001,53.1,56.7,69.0,83.9,3940.0,20.85,189.0,461.0,-34.285714285714285,,,"<a href=""https://m.stock.naver.com/domestic/stock/150900/total"" target=""_blank"">Naver Mobile</a>"
359090,씨엔알리서치,65.67500000000001,54.0,51.7,76.9,80.1,895.0,18.27,49.0,514.0,-54.09836065573771,,,"<a href=""https://m.stock.naver.com/domestic/stock/359090/total"" target=""_blank"">Naver Mobile</a>"
067770,세진티에스,65.675,50.0,53.5,85.0,74.2,2200.0,14.86,148.0,185.0,-29.411764705882355,,,"<a href=""https://m.stock.naver.com/domestic/stock/067770/total"" target=""_blank"">Naver Mobile</a>"
301300,바이브컴퍼니,65.65,83.3,42.5,51.2,85.6,2835.0,,-54.0,373.0,92.5233644859813,,,"<a href=""https://m.stock.naver.com/domestic/stock/301300/total"" target=""_blank"">Naver Mobile</a>"
308080,바이젠셀,65.625,90.8,40.0,81.7,50.0,7950.0,,-697.0,1630.0,9.740259740259742,,,"<a href=""https://m.stock.naver.com/domestic/stock/308080/total"" target=""_blank"">Naver Mobile</a>"
431190,케이쓰리아이,65.60000000000001,,42.5,66.8,87.5,4900.0,,-403.0,367.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/431190/total"" target=""_blank"">Naver Mobile</a>"
365590,하이딥,65.575,83.3,42.5,57.0,79.5,3145.0,,-302.0,974.0,31.818181818181817,,,"<a href=""https://m.stock.naver.com/domestic/stock/365590/total"" target=""_blank"">Naver Mobile</a>"
078150,HB테크놀러지,65.55,83.3,46.0,67.2,65.7,2140.0,,-44.0,1984.0,-117.67241379310344,,,"<a href=""https://m.stock.naver.com/domestic/stock/078150/total"" target=""_blank"">Naver Mobile</a>"
089150,케이씨티,65.55,50.0,60.0,77.2,75.0,2640.0,44.75,59.0,453.0,-30.76923076923077,,,"<a href=""https://m.stock.naver.com/domestic/stock/089150/total"" target=""_blank"">Naver Mobile</a>"
024910,경창산업,65.55,70.1,43.9,61.1,87.1,2080.0,45.22,46.0,745.0,183.33333333333331,0.2466545454545455,,"<a href=""https://m.stock.naver.com/domestic/stock/024910/total"" target=""_blank"">Naver Mobile</a>"
049070,인탑스,65.5,50.0,44.4,86.2,81.4,20200.0,45.6,443.0,3474.0,-60.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/049070/total"" target=""_blank"">Naver Mobile</a>"
065530,와이어블,65.5,54.5,63.3,79.8,64.4,1340.0,24.81,54.0,641.0,-3.4482758620689653,,,"<a href=""https://m.stock.naver.com/domestic/stock/065530/total"" target=""_blank"">Naver Mobile</a>"
070300,엑스큐어,65.5,66.7,57.5,75.3,62.5,1902.0,,-652.0,443.0,-143.1818181818182,,,"<a href=""https://m.stock.naver.com/domestic/stock/070300/total"" target=""_blank"">Naver Mobile</a>"
200230,텔콘RF제약,65.45,81.1,44.6,62.8,73.3,846.0,,-715.0,580.0,-231.68316831683165,,,"<a href=""https://m.stock.naver.com/domestic/stock/200230/total"" target=""_blank"">Naver Mobile</a>"
049630,재영솔루텍,65.45,66.7,62.3,52.4,80.4,4000.0,111.11,36.0,4676.0,111.42857142857143,0.9971410256410256,,"<a href=""https://m.stock.naver.com/domestic/stock/049630/total"" target=""_blank"">Naver Mobile</a>"
475460,미트박스,65.45,,59.9,71.0,,8190.0,80.29,102.0,460.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/475460/total"" target=""_blank"">Naver Mobile</a>"
203650,드림시큐리티,65.45,69.5,59.4,59.6,73.3,1687.0,11.8,143.0,1613.0,2.857142857142857,4.13,,"<a href=""https://m.stock.naver.com/domestic/stock/203650/total"" target=""_blank"">Naver Mobile</a>"
061250,화일약품,65.45,66.7,52.8,86.2,56.1,1071.0,14.67,73.0,927.0,654.5454545454546,0.0224125,,"<a href=""https://m.stock.naver.com/domestic/stock/061250/total"" target=""_blank"">Naver Mobile</a>"
013990,아가방컴퍼니,65.42500000000001,51.6,57.2,98.4,54.5,4690.0,15.28,307.0,1542.0,-21.705426356589147,,,"<a href=""https://m.stock.naver.com/domestic/stock/013990/total"" target=""_blank"">Naver Mobile</a>"
079970,투비소프트,65.375,83.3,49.0,55.6,73.6,596.0,,-788.0,76.0,67.6923076923077,,,"<a href=""https://m.stock.naver.com/domestic/stock/079970/total"" target=""_blank"">Naver Mobile</a>"
036830,솔브레인홀딩스,65.375,55.2,69.3,65.2,71.8,49500.0,12.78,3873.0,1377.0,2.278177458033573,5.609747368421052,,"<a href=""https://m.stock.naver.com/domestic/stock/036830/total"" target=""_blank"">Naver Mobile</a>"
277810,레인보우로보틱스,65.35000000000001,100.0,49.1,68.2,44.1,670000.0,6700.0,100.0,129979.0,109.75609756097562,61.04444444444444,,"<a href=""https://m.stock.naver.com/domestic/stock/277810/total"" target=""_blank"">Naver Mobile</a>"
221840,하이즈항공,65.35000000000001,83.3,44.7,75.8,57.6,2795.0,,-278.0,523.0,51.37614678899083,,,"<a href=""https://m.stock.naver.com/domestic/stock/221840/total"" target=""_blank"">Naver Mobile</a>"
066590,우수AMS,65.325,59.5,44.8,63.1,93.9,3010.0,103.79,29.0,1164.0,-85.54216867469879,,,"<a href=""https://m.stock.naver.com/domestic/stock/066590/total"" target=""_blank"">Naver Mobile</a>"
040910,아이씨디,65.325,83.3,40.0,62.8,75.2,4310.0,,-1324.0,801.0,-9.333333333333334,,,"<a href=""https://m.stock.naver.com/domestic/stock/040910/total"" target=""_blank"">Naver Mobile</a>"
235980,메드팩토,65.3,100.0,40.0,81.7,39.5,5860.0,,-426.0,2009.0,37.60683760683761,,,"<a href=""https://m.stock.naver.com/domestic/stock/235980/total"" target=""_blank"">Naver Mobile</a>"
353190,휴럼,65.3,66.7,45.9,76.8,71.8,675.0,15.34,44.0,266.0,63.63636363636363,0.24105714285714286,,"<a href=""https://m.stock.naver.com/domestic/stock/353190/total"" target=""_blank"">Naver Mobile</a>"
052860,아이앤씨,65.3,91.1,50.0,58.1,62.0,3035.0,,-25.0,542.0,93.24324324324324,,,"<a href=""https://m.stock.naver.com/domestic/stock/052860/total"" target=""_blank"">Naver Mobile</a>"
066790,씨씨에스,65.3,50.0,42.5,86.0,82.7,1493.0,,-53.0,973.0,-254.54545454545453,,,"<a href=""https://m.stock.naver.com/domestic/stock/066790/total"" target=""_blank"">Naver Mobile</a>"
130740,티피씨글로벌,65.275,66.7,43.1,85.6,65.7,2200.0,,-54.0,248.0,50.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/130740/total"" target=""_blank"">Naver Mobile</a>"
122450,KX,65.225,50.0,62.1,69.9,78.9,3695.0,49.27,75.0,1656.0,-96.65391969407266,,,"<a href=""https://m.stock.naver.com/domestic/stock/122450/total"" target=""_blank"">Naver Mobile</a>"
229000,젠큐릭스,65.2,100.0,42.5,50.9,67.4,1818.0,,-9.0,426.0,96.03174603174604,,,"<a href=""https://m.stock.naver.com/domestic/stock/229000/total"" target=""_blank"">Naver Mobile</a>"
222980,한국맥널티,65.175,60.1,44.3,71.5,84.8,2920.0,,-174.0,322.0,-90.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/222980/total"" target=""_blank"">Naver Mobile</a>"
200710,에이디테크놀로지,65.175,75.9,42.5,59.0,83.3,38950.0,,-784.0,5235.0,9.482758620689655,,,"<a href=""https://m.stock.naver.com/domestic/stock/200710/total"" target=""_blank"">Naver Mobile</a>"
009620,삼보산업,65.175,83.3,44.9,52.5,80.0,1750.0,,-615.0,287.0,52.65700483091788,,,"<a href=""https://m.stock.naver.com/domestic/stock/009620/total"" target=""_blank"">Naver Mobile</a>"
459100,위츠,65.16666666666667,,52.2,58.2,85.1,6660.0,45.62,146.0,890.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/459100/total"" target=""_blank"">Naver Mobile</a>"
024060,흥구석유,65.15,50.0,44.0,76.2,90.4,13770.0,918.0,15.0,2066.0,-66.66666666666666,,,"<a href=""https://m.stock.naver.com/domestic/stock/024060/total"" target=""_blank"">Naver Mobile</a>"
039310,세중,65.15,50.4,44.5,86.2,79.5,1362.0,38.91,35.0,247.0,-91.17647058823529,,,"<a href=""https://m.stock.naver.com/domestic/stock/039310/total"" target=""_blank"">Naver Mobile</a>"
457940,에스케이증권제10호스팩,65.13333333333334,70.4,43.3,81.7,,2120.0,96.36,22.0,70.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/457940/total"" target=""_blank"">Naver Mobile</a>"
065950,웰크론,65.125,83.3,43.6,52.9,80.7,1684.0,,-169.0,475.0,46.06741573033708,,,"<a href=""https://m.stock.naver.com/domestic/stock/065950/total"" target=""_blank"">Naver Mobile</a>"
377460,위니아에이드,65.125,83.3,51.2,47.9,78.1,4080.0,,-1424.0,2532.0,45.65587734241908,,,"<a href=""https://m.stock.naver.com/domestic/stock/377460/total"" target=""_blank"">Naver Mobile</a>"
318020,포인트모바일,65.1,75.8,49.6,81.6,53.4,4010.0,22.78,176.0,493.0,257.14285714285717,0.08858888888888888,,"<a href=""https://m.stock.naver.com/domestic/stock/318020/total"" target=""_blank"">Naver Mobile</a>"
256840,한국비엔씨,65.075,61.5,61.8,81.5,55.5,4720.0,23.37,202.0,3228.0,-8.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/256840/total"" target=""_blank"">Naver Mobile</a>"
046970,우리로,65.075,83.3,42.5,83.8,50.7,1396.0,,-69.0,612.0,37.5,,,"<a href=""https://m.stock.naver.com/domestic/stock/046970/total"" target=""_blank"">Naver Mobile</a>"
038070,서린바이오,65.075,66.7,47.3,85.7,60.6,6240.0,27.37,228.0,568.0,360.0,0.07602777777777778,,"<a href=""https://m.stock.naver.com/domestic/stock/038070/total"" target=""_blank"">Naver Mobile</a>"
388870,파로스아이바이오,65.06666666666666,73.5,40.0,81.7,,8510.0,,-759.0,1102.0,10.2803738317757,,,"<a href=""https://m.stock.naver.com/domestic/stock/388870/total"" target=""_blank"">Naver Mobile</a>"
101400,엔시트론,65.05,50.0,45.2,83.7,81.3,432.0,,-63.0,304.0,-2000.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/101400/total"" target=""_blank"">Naver Mobile</a>"
053700,삼보모터스,65.02499999999999,55.5,51.1,64.8,88.7,7190.0,5.55,1296.0,1814.0,-42.30019493177387,,,"<a href=""https://m.stock.naver.com/domestic/stock/053700/total"" target=""_blank"">Naver Mobile</a>"
382840,원준,64.975,50.0,42.8,75.7,91.4,9840.0,,-660.0,1503.0,-143.66812227074234,,,"<a href=""https://m.stock.naver.com/domestic/stock/382840/total"" target=""_blank"">Naver Mobile</a>"
014200,광림,64.975,66.7,57.8,84.4,51.0,,,,,2933.333333333333,,,"<a href=""https://m.stock.naver.com/domestic/stock/014200/total"" target=""_blank"">Naver Mobile</a>"
096040,이트론,64.975,83.3,66.4,61.2,49.0,,,,,70988.98305084746,,,"<a href=""https://m.stock.naver.com/domestic/stock/096040/total"" target=""_blank"">Naver Mobile</a>"
115440,우리넷,64.975,50.0,64.4,88.3,57.2,6910.0,12.94,534.0,746.0,-80.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/115440/total"" target=""_blank"">Naver Mobile</a>"
475660,에스켐,64.96666666666667,,43.6,72.2,79.1,5700.0,33.73,169.0,452.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/475660/total"" target=""_blank"">Naver Mobile</a>"
067080,대화제약,64.95,84.3,44.0,66.5,65.0,14840.0,7420.0,2.0,2763.0,106.25,69.83529411764705,,"<a href=""https://m.stock.naver.com/domestic/stock/067080/total"" target=""_blank"">Naver Mobile</a>"
464680,KB제27호스팩,64.95,75.0,62.3,72.5,50.0,2100.0,44.68,47.0,271.0,-14.285714285714285,,,"<a href=""https://m.stock.naver.com/domestic/stock/464680/total"" target=""_blank"">Naver Mobile</a>"
006920,모헨즈,64.94999999999999,50.0,42.5,86.2,81.1,3335.0,,-37.0,364.0,-141.66666666666669,,,"<a href=""https://m.stock.naver.com/domestic/stock/006920/total"" target=""_blank"">Naver Mobile</a>"
084730,팅크웨어,64.925,61.5,44.8,81.1,72.3,9990.0,,-218.0,1110.0,-120.58823529411764,,,"<a href=""https://m.stock.naver.com/domestic/stock/084730/total"" target=""_blank"">Naver Mobile</a>"
361670,삼영에스앤씨,64.925,83.0,42.5,86.2,48.0,3360.0,,-407.0,190.0,28.125,,,"<a href=""https://m.stock.naver.com/domestic/stock/361670/total"" target=""_blank"">Naver Mobile</a>"
277410,인산가,64.925,63.8,53.9,75.3,66.7,1196.0,32.32,37.0,459.0,6.666666666666667,4.848,,"<a href=""https://m.stock.naver.com/domestic/stock/277410/total"" target=""_blank"">Naver Mobile</a>"
438700,버넥트,64.9,72.6,42.5,61.2,83.3,3740.0,,-868.0,417.0,11.818181818181818,,,"<a href=""https://m.stock.naver.com/domestic/stock/438700/total"" target=""_blank"">Naver Mobile</a>"
101330,모베이스,64.875,56.4,49.0,73.6,80.5,5380.0,6.92,778.0,1245.0,-31.153846153846153,,,"<a href=""https://m.stock.naver.com/domestic/stock/101330/total"" target=""_blank"">Naver Mobile</a>"
027830,대성창투,64.825,50.0,68.4,90.9,50.0,1775.0,25.0,71.0,958.0,-64.81481481481481,,,"<a href=""https://m.stock.naver.com/domestic/stock/027830/total"" target=""_blank"">Naver Mobile</a>"
361390,제노코,64.8,79.0,42.5,81.4,56.3,31700.0,,-236.0,2981.0,18.181818181818183,,,"<a href=""https://m.stock.naver.com/domestic/stock/361390/total"" target=""_blank"">Naver Mobile</a>"
267790,배럴,64.8,50.0,71.8,83.4,54.0,3970.0,8.36,475.0,305.0,-13.725490196078432,,,"<a href=""https://m.stock.naver.com/domestic/stock/267790/total"" target=""_blank"">Naver Mobile</a>"
476080,M83,64.8,,42.5,66.9,85.0,8550.0,,-586.0,690.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/476080/total"" target=""_blank"">Naver Mobile</a>"
033540,파라텍,64.775,64.7,42.7,71.3,80.4,1512.0,,-223.0,571.0,-5.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/033540/total"" target=""_blank"">Naver Mobile</a>"
016670,디모아,64.75,66.7,74.0,68.3,50.0,3950.0,4.96,797.0,300.0,-11.363636363636363,,,"<a href=""https://m.stock.naver.com/domestic/stock/016670/total"" target=""_blank"">Naver Mobile</a>"
014570,고려제약,64.75,66.7,61.2,88.7,42.4,4040.0,16.03,252.0,444.0,800.0,0.0200375,,"<a href=""https://m.stock.naver.com/domestic/stock/014570/total"" target=""_blank"">Naver Mobile</a>"
452670,상상인제4호스팩,64.7,50.0,46.6,97.5,,2115.0,48.07,44.0,110.0,-50.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/452670/total"" target=""_blank"">Naver Mobile</a>"
195990,에이비프로바이오,64.7,66.7,42.5,95.4,54.2,151.0,,-246.0,430.0,-915.9420289855072,,,"<a href=""https://m.stock.naver.com/domestic/stock/195990/total"" target=""_blank"">Naver Mobile</a>"
195500,마니커에프앤지,64.7,52.6,46.8,82.6,76.8,2825.0,28.25,100.0,451.0,-60.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/195500/total"" target=""_blank"">Naver Mobile</a>"
078130,국일제지,64.67500000000001,83.3,49.0,73.8,52.6,334.0,,-6.0,3766.0,37.83783783783784,,,"<a href=""https://m.stock.naver.com/domestic/stock/078130/total"" target=""_blank"">Naver Mobile</a>"
032960,동일기연,64.675,66.7,58.3,86.2,47.5,16300.0,21.39,762.0,574.0,444.44444444444446,0.0481275,,"<a href=""https://m.stock.naver.com/domestic/stock/032960/total"" target=""_blank"">Naver Mobile</a>"
205470,휴마시스,64.65,83.3,40.0,79.7,55.6,924.0,,-290.0,1195.0,-33.92857142857143,,,"<a href=""https://m.stock.naver.com/domestic/stock/205470/total"" target=""_blank"">Naver Mobile</a>"
246690,TS인베스트먼트,64.65,50.0,61.1,97.5,50.0,1777.0,37.81,47.0,794.0,-44.44444444444444,,,"<a href=""https://m.stock.naver.com/domestic/stock/246690/total"" target=""_blank"">Naver Mobile</a>"
474490,유안타제16호스팩,64.60000000000001,,62.1,81.7,50.0,2052.0,47.72,43.0,113.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/474490/total"" target=""_blank"">Naver Mobile</a>"
039980,폴라리스AI,64.6,66.7,50.6,86.2,54.9,1644.0,34.25,48.0,1196.0,740.0,0.04628378378378378,,"<a href=""https://m.stock.naver.com/domestic/stock/039980/total"" target=""_blank"">Naver Mobile</a>"
455180,케이지에이,64.6,,,64.6,,3370.0,13.76,245.0,470.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/455180/total"" target=""_blank"">Naver Mobile</a>"
477760,DB금융스팩12호,64.56666666666666,,62.0,81.7,50.0,2230.0,57.18,39.0,130.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/477760/total"" target=""_blank"">Naver Mobile</a>"
478390,KB제29호스팩,64.56666666666666,,62.0,81.7,50.0,2095.0,51.1,41.0,130.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/478390/total"" target=""_blank"">Naver Mobile</a>"
486630,KB제30호스팩,64.56666666666666,,62.0,81.7,50.0,2095.0,52.38,40.0,111.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/486630/total"" target=""_blank"">Naver Mobile</a>"
054050,농우바이오,64.55,69.3,63.1,85.9,39.9,8350.0,10.2,819.0,1339.0,24.528301886792452,0.4158461538461538,,"<a href=""https://m.stock.naver.com/domestic/stock/054050/total"" target=""_blank"">Naver Mobile</a>"
121600,나노신소재,64.525,65.6,43.7,78.0,70.8,70000.0,,-431.0,8548.0,-169.73684210526315,,,"<a href=""https://m.stock.naver.com/domestic/stock/121600/total"" target=""_blank"">Naver Mobile</a>"
060260,뉴보텍,64.525,66.7,40.2,69.3,81.9,1145.0,,-43.0,155.0,84.61538461538461,,,"<a href=""https://m.stock.naver.com/domestic/stock/060260/total"" target=""_blank"">Naver Mobile</a>"
900100,애머릿지,64.45,83.3,40.0,55.6,78.9,453.0,,-292.0,209.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/900100/total"" target=""_blank"">Naver Mobile</a>"
478780,대신밸런스제18호스팩,64.43333333333334,,61.6,81.7,50.0,,,,,,,,"<a href=""https://m.stock.naver.com/domestic/stock/478780/total"" target=""_blank"">Naver Mobile</a>"
478110,이베스트스팩6호,64.43333333333334,,61.6,81.7,50.0,2040.0,68.0,30.0,102.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/478110/total"" target=""_blank"">Naver Mobile</a>"
065440,이루온,64.4,50.0,40.4,82.9,84.3,1419.0,473.0,3.0,387.0,-98.85057471264368,,,"<a href=""https://m.stock.naver.com/domestic/stock/065440/total"" target=""_blank"">Naver Mobile</a>"
038290,마크로젠,64.375,83.3,42.5,72.3,59.4,18060.0,,-65.0,1958.0,97.27272727272728,,,"<a href=""https://m.stock.naver.com/domestic/stock/038290/total"" target=""_blank"">Naver Mobile</a>"
094480,갤럭시아머니트리,64.375,83.3,57.5,66.7,50.0,11190.0,96.47,116.0,4390.0,100.0,0.9647,,"<a href=""https://m.stock.naver.com/domestic/stock/094480/total"" target=""_blank"">Naver Mobile</a>"
457600,벡트,64.36666666666666,,42.5,65.5,85.1,2230.0,,-392.0,306.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/457600/total"" target=""_blank"">Naver Mobile</a>"
482520,교보16호스팩,64.36666666666666,,61.4,81.7,50.0,2095.0,74.82,28.0,128.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/482520/total"" target=""_blank"">Naver Mobile</a>"
038880,아이에이,64.35,68.0,40.0,75.6,73.8,122.0,,-59.0,458.0,1.4018691588785046,,,"<a href=""https://m.stock.naver.com/domestic/stock/038880/total"" target=""_blank"">Naver Mobile</a>"
050110,캠시스,64.35,64.5,42.5,59.7,90.7,541.0,,-383.0,399.0,-65.88235294117646,,,"<a href=""https://m.stock.naver.com/domestic/stock/050110/total"" target=""_blank"">Naver Mobile</a>"
101000,KS인더스트리,64.35,63.8,42.5,78.1,73.0,1184.0,,-173.0,396.0,-124.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/101000/total"" target=""_blank"">Naver Mobile</a>"
143160,아이디스,64.30000000000001,50.2,53.7,89.2,64.1,19020.0,18.91,1006.0,2038.0,-39.411764705882355,,,"<a href=""https://m.stock.naver.com/domestic/stock/143160/total"" target=""_blank"">Naver Mobile</a>"
297570,알로이스,64.3,65.7,65.5,79.4,46.6,1327.0,34.92,38.0,459.0,-63.1578947368421,,,"<a href=""https://m.stock.naver.com/domestic/stock/297570/total"" target=""_blank"">Naver Mobile</a>"
052670,제일바이오,64.3,80.7,42.5,83.7,50.3,356000.0,,-9.0,69.0,80.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/052670/total"" target=""_blank"">Naver Mobile</a>"
045970,코아시아,64.275,71.2,43.1,56.0,86.8,6070.0,,-1496.0,1597.0,-65.82278481012658,,,"<a href=""https://m.stock.naver.com/domestic/stock/045970/total"" target=""_blank"">Naver Mobile</a>"
019210,와이지-원,64.275,88.2,56.2,66.9,45.8,9260.0,17.95,516.0,3109.0,24.516129032258064,0.7321710526315789,,"<a href=""https://m.stock.naver.com/domestic/stock/019210/total"" target=""_blank"">Naver Mobile</a>"
036690,코맥스,64.275,83.3,42.5,51.3,80.0,2885.0,,-333.0,459.0,71.95767195767195,,,"<a href=""https://m.stock.naver.com/domestic/stock/036690/total"" target=""_blank"">Naver Mobile</a>"
492220,KB제31호스팩,64.26666666666667,,61.1,81.7,50.0,2085.0,,-16.0,129.0,,,,"<a href=""https://m.stock.naver.com/domestic/stock/492220/total"" target=""_blank"">Naver Mobile</a>"
389260,대명에너지,64.225,83.3,58.9,64.7,50.0,19670.0,85.52,230.0,3524.0,-58.76288659793815,,,"<a href=""https://m.stock.naver.com/domestic/stock/389260/total"" target=""_blank"">Naver Mobile</a>"
